P197;43.733519;28.122879;0.500000
P198;43.472312;27.157596;0.500000
P199;45.561969;34.879858;0.200000
P200;43.287756;26.065888;0.200000
P201;43.313922;25.893770;0.200000
P202;43.297242;25.720476;0.200000
P203;43.238725;25.556510;0.200000
P204;43.141919;25.411811;0.200000
P205;42.144535;25.339521;0.500000
P206;41.147152;25.267231;0.500000
P207;40.149768;25.194941;0.500000
P208;39.152384;25.122651;0.500000
P209;38.155001;25.050361;0.500000
P210;37.157617;24.978071;0.500000
P211;36.160233;24.905781;0.500000
P212;35.162850;24.833491;0.500000
P213;34.165466;24.761202;0.500000
P214;33.168082;24.688912;0.500000
P215;32.170699;24.616622;0.500000
P216;31.173315;24.544332;0.500000
P217;30.175931;24.472042;0.500000
P218;29.178548;24.399752;0.500000
P219;28.181164;24.327462;0.500000
P220;43.141919;25.411811;0.200000
P221;27.535771;24.205236;0.200000
P222;27.440404;24.138503;0.200000
P223;27.335382;24.088319;0.200000
P224;27.223549;24.056044;0.200000
P225;27.107937;24.042553;0.200000
P226;26.377358;24.725381;0.500000
P227;25.646779;25.408209;0.500000
P228;24.916200;26.091037;0.500000
P229;24.185620;26.773864;0.500000
P230;23.455041;27.456692;0.500000
P231;22.724462;28.139520;0.500000
P232;21.993883;28.822348;0.500000
P233;21.263304;29.505176;0.500000
P234;20.532724;30.188004;0.500000
P235;27.107937;24.042553;0.200000
P236;19.379563;31.062789;0.200000
P237;19.152057;31.195572;0.200000
P238;18.988939;31.402411;0.200000
P239;18.912845;31.654602;0.200000
P240;18.934336;31.917144;0.200000
P241;19.803957;32.410864;0.500000
P242;20.673578;32.904584;0.500000
P243;21.543198;33.398304;0.500000
P244;22.412819;33.892024;0.500000
P245;23.282440;34.385744;0.500000
P246;24.152061;34.879465;0.500000
P247;25.021682;35.373185;0.500000
P248;25.891302;35.866905;0.500000
P249;26.760923;36.360625;0.500000
P250;27.630544;36.854346;0.500000
P251;28.500165;37.348066;0.500000
P252;29.369786;37.841786;0.500000
P253;30.239407;38.335506;0.500000
P254;31.109027;38.829226;0.500000
P255;18.934336;31.917143;0.200000
P256;31.788194;39.304705;0.200000
P257;31.849252;39.409654;0.200000
P258;31.927365;39.502611;0.200000
P259;32.020229;39.580833;0.200000
P260;32.125106;39.642016;0.200000
P261;33.066770;39.305461;0.500000
P262;34.008434;38.968906;0.500000
P263;34.950098;38.632351;0.500000
P264;35.891761;38.295796;0.500000
P265;36.833425;37.959241;0.500000
P266;37.775089;37.622686;0.500000
P267;38.716753;37.286131;0.500000
P268;39.658417;36.949576;0.500000
P269;40.600080;36.613021;0.500000
P270;41.541744;36.276466;0.500000
P271;42.483408;35.939911;0.500000
P272;43.425072;35.603356;0.500000
P273;32.125106;39.642016;0.200000
P274;44.574685;35.407051;0.200000
P275;44.681437;35.318207;0.200000
P276;44.761922;35.197661;0.200000
P277;44.825428;35.066739;0.200000
P278;44.875450;34.941212;0.200000
P279;44.913209;34.835198;0.200000
P280;44.938772;33.725367;0.500000
P281;44.677565;32.760084;0.500000
P282;44.416358;31.794801;0.500000
P283;44.155151;30.829519;0.500000
P284;43.893943;29.864236;0.500000
P285;43.632736;28.898953;0.500000
P286;43.371529;27.933670;0.500000
P287;45.199979;34.690650;0.200000
P288;43.053770;26.349716;0.200000
P289;43.079937;26.177598;0.200000
P290;43.063256;26.004304;0.200000
P291;43.004740;25.840337;0.200000
P292;42.907933;25.695638;0.200000
P293;41.910550;25.623349;0.500000
P294;40.913166;25.551059;0.500000
P295;39.915783;25.478769;0.500000
P296;38.918399;25.406479;0.500000
P297;37.921015;25.334189;0.500000
P298;36.923632;25.261899;0.500000
P299;35.926248;25.189609;0.500000
P300;34.928864;25.117319;0.500000
P301;33.931481;25.045029;0.500000
P302;32.934097;24.972739;0.500000
P303;31.936713;24.900450;0.500000
P304;30.939330;24.828160;0.500000
P305;29.941946;24.755870;0.500000
P306;28.944562;24.683580;0.500000
P307;42.907934;25.695638;0.200000
P308;27.644841;24.513928;0.200000
P309;27.549474;24.447195;0.200000
P310;27.444451;24.397011;0.200000
P311;27.332619;24.364736;0.200000
P312;27.217007;24.351245;0.200000
P313;26.486428;25.034073;0.500000
P314;25.755849;25.716901;0.500000
P315;25.025269;26.399729;0.500000
P316;24.294690;27.082557;0.500000
P317;23.564111;27.765385;0.500000
P318;22.833532;28.448213;0.500000
P319;22.102952;29.131041;0.500000
P320;21.372373;29.813869;0.500000
P321;20.641794;30.496697;0.500000
P322;27.217007;24.351245;0.200000
P323;19.882505;31.003353;0.200000
P324;19.655000;31.136136;0.200000
P325;19.491881;31.342975;0.200000
P326;19.415787;31.595165;0.200000
P327;19.437278;31.857707;0.200000
P328;20.306899;32.351427;0.500000
P329;21.176520;32.845147;0.500000
P330;22.046141;33.338868;0.500000
P331;22.915762;33.832588;0.500000
P332;23.785382;34.326308;0.500000
P333;24.655003;34.820028;0.500000
P334;25.524624;35.313748;0.500000
P335;26.394245;35.807469;0.500000
P336;27.263866;36.301189;0.500000
P337;28.133486;36.794909;0.500000
P338;29.003107;37.288629;0.500000
P339;29.872728;37.782349;0.500000
P340;30.742349;38.276070;0.500000
P341;19.437278;31.857707;0.200000
P342;31.816722;38.975924;0.200000
P343;31.877781;39.080873;0.200000
P344;31.955893;39.173830;0.200000
P345;32.048757;39.252052;0.200000
P346;32.153635;39.313235;0.200000
P347;33.095298;38.976680;0.500000
P348;34.036962;38.640125;0.500000
P349;34.978626;38.303570;0.500000
P350;35.920290;37.967015;0.500000
P351;36.861954;37.630460;0.500000
P352;37.803617;37.293905;0.500000
P353;38.745281;36.957350;0.500000
P354;39.686945;36.620795;0.500000
P355;40.628609;36.284240;0.500000
P356;41.570273;35.947684;0.500000
P357;42.511936;35.611129;0.500000
P358;43.453600;35.274574;0.500000
P359;32.153635;39.313235;0.200000
P360;44.212691;35.217843;0.200000
P361;44.319443;35.129000;0.200000
P362;44.399928;35.008453;0.200000
P363;44.463434;34.877532;0.200000
P364;44.513460;34.752005;0.200000
P365;44.551216;34.645991;0.200000
P366;44.576782;33.536159;0.500000
P367;44.315575;32.570876;0.500000
P368;44.054368;31.605593;0.500000
P369;43.793161;30.640310;0.500000
P370;43.531954;29.675028;0.500000
P371;43.270746;28.709745;0.500000
P372;43.009539;27.744462;0.500000
P373;44.837990;34.501441;0.200000
P374;42.819785;26.633544;0.200000
P375;42.845952;26.461426;0.200000
P376;42.829271;26.288131;0.200000
P377;42.770754;26.124165;0.200000
P378;42.673948;25.979466;0.200000
P379;41.676564;25.907176;0.500000
P380;40.679181;25.834886;0.500000
P381;39.681797;25.762597;0.500000
P382;38.684413;25.690307;0.500000
P383;37.687030;25.618017;0.500000
P384;36.689646;25.545727;0.500000
P385;35.692262;25.473437;0.500000
P386;34.694879;25.401147;0.500000
P387;33.697495;25.328857;0.500000
P388;32.700111;25.256567;0.500000
P389;31.702728;25.184277;0.500000
P390;30.705344;25.111987;0.500000
P391;29.707960;25.039698;0.500000
P392;28.710577;24.967408;0.500000
P393;42.673948;25.979466;0.200000
P394;27.753910;24.822620;0.200000
P395;27.658543;24.755887;0.200000
P396;27.553521;24.705703;0.200000
P397;27.441689;24.673429;0.200000
P398;27.326077;24.659937;0.200000
P399;26.595497;25.342765;0.500000
P400;25.864918;26.025593;0.500000
P401;25.134339;26.708421;0.500000
P402;24.403760;27.391249;0.500000
P403;23.673181;28.074077;0.500000
P404;22.942601;28.756905;0.500000
P405;22.212022;29.439733;0.500000
P406;21.481443;30.122561;0.500000
P407;27.326077;24.659937;0.200000
P408;20.385447;30.943916;0.200000
P409;20.157942;31.076699;0.200000
P410;19.994823;31.283538;0.200000
P411;19.918730;31.535729;0.200000
P412;19.940221;31.798271;0.200000
P413;20.809841;32.291991;0.500000
P414;21.679462;32.785711;0.500000
P415;22.549083;33.279431;0.500000
P416;23.418704;33.773151;0.500000
P417;24.288325;34.266871;0.500000
P418;25.157945;34.760592;0.500000
P419;26.027566;35.254312;0.500000
P420;26.897187;35.748032;0.500000
P421;27.766808;36.241752;0.500000
P422;28.636429;36.735473;0.500000
P423;29.506050;37.229193;0.500000
P424;30.375670;37.722913;0.500000
P425;31.245291;38.216633;0.500000
P426;19.940221;31.798270;0.200000
P427;31.845251;38.647142;0.200000
P428;31.906309;38.752092;0.200000
P429;31.984422;38.845048;0.200000
P430;32.077286;38.923271;0.200000
P431;32.182163;38.984454;0.200000
P432;33.123827;38.647898;0.500000
P433;34.065491;38.311343;0.500000
P434;35.007154;37.974788;0.500000
P435;35.948818;37.638233;0.500000
P436;36.890482;37.301678;0.500000
P437;37.832146;36.965123;0.500000
P438;38.773810;36.628568;0.500000
P439;39.715473;36.292013;0.500000
P440;40.657137;35.955458;0.500000
P441;41.598801;35.618903;0.500000
P442;42.540465;35.282348;0.500000
P443;32.182163;38.984454;0.200000
P444;43.850704;35.028637;0.200000
P445;43.957457;34.939793;0.200000
P446;44.037941;34.819247;0.200000
P447;44.101447;34.688325;0.200000
P448;44.151469;34.562798;0.200000
P449;44.189228;34.456784;0.200000
P450;44.214793;33.346950;0.500000
P451;43.953585;32.381668;0.500000
P452;43.692378;31.416385;0.500000
P453;43.431171;30.451102;0.500000
P454;43.169964;29.485819;0.500000
P455;42.908757;28.520537;0.500000
P456;44.476000;34.312233;0.200000
P457;42.585799;26.917371;0.200000
P458;42.611966;26.745254;0.200000
P459;42.595285;26.571959;0.200000
P460;42.536769;26.407993;0.200000
P461;42.439963;26.263294;0.200000
P462;41.442579;26.191004;0.500000
P463;40.445195;26.118714;0.500000
P464;39.447812;26.046424;0.500000
P465;38.450428;25.974134;0.500000
P466;37.453044;25.901845;0.500000
P467;36.455661;25.829555;0.500000
P468;35.458277;25.757265;0.500000
P469;34.460893;25.684975;0.500000
P470;33.463510;25.612685;0.500000
P471;32.466126;25.540395;0.500000
P472;31.468742;25.468105;0.500000
P473;30.471359;25.395815;0.500000
P474;29.473975;25.323525;0.500000
P475;28.476591;25.251235;0.500000
P476;42.439963;26.263294;0.200000
P477;27.862980;25.131312;0.200000
P478;27.767613;25.064579;0.200000
P479;27.662591;25.014396;0.200000
P480;27.550758;24.982121;0.200000
P481;27.435146;24.968630;0.200000
P482;26.704567;25.651457;0.500000
P483;25.973988;26.334285;0.500000
P484;25.243409;27.017113;0.500000
P485;24.512829;27.699941;0.500000
P486;23.782250;28.382769;0.500000
P487;23.051671;29.065597;0.500000
P488;22.321092;29.748425;0.500000
P489;21.590513;30.431253;0.500000
P490;27.435146;24.968630;0.200000
P491;20.888390;30.884480;0.200000
P492;20.660884;31.017263;0.200000
P493;20.497766;31.224102;0.200000
P494;20.421672;31.476292;0.200000
P495;20.443163;31.738834;0.200000
P496;21.312784;32.232554;0.500000
P497;22.182405;32.726274;0.500000
P498;23.052025;33.219995;0.500000
P499;23.921646;33.713715;0.500000
P500;24.791267;34.207435;0.500000
P501;25.660888;34.701155;0.500000
P502;26.530509;35.194875;0.500000
P503;27.400129;35.688596;0.500000
P504;28.269750;36.182316;0.500000
P505;29.139371;36.676036;0.500000
P506;30.008992;37.169756;0.500000
P507;30.878613;37.663476;0.500000
P508;20.443163;31.738834;0.200000
P509;31.873779;38.318361;0.200000
P510;31.934837;38.423311;0.200000
P511;32.012950;38.516267;0.200000
P512;32.105814;38.594490;0.200000
P513;32.210691;38.655672;0.200000
P514;33.152355;38.319117;0.500000
P515;34.094019;37.982562;0.500000
P516;35.035683;37.646007;0.500000
P517;35.977346;37.309452;0.500000
P518;36.919010;36.972897;0.500000
P519;37.860674;36.636342;0.500000
P520;38.802338;36.299787;0.500000
P521;39.744002;35.963232;0.500000
P522;40.685666;35.626677;0.500000
P523;41.627329;35.290122;0.500000
P524;42.568993;34.953567;0.500000
P525;32.210691;38.655672;0.200000
P526;43.488711;34.839426;0.200000
P527;43.595463;34.750582;0.200000
P528;43.675947;34.630035;0.200000
P529;43.739453;34.499113;0.200000
P530;43.789479;34.373586;0.200000
P531;43.827234;34.267573;0.200000
P532;43.852803;33.157742;0.500000
P533;43.591595;32.192459;0.500000
P534;43.330388;31.227177;0.500000
P535;43.069181;30.261894;0.500000
P536;42.807974;29.296611;0.500000
P537;42.546767;28.331328;0.500000
P538;44.114010;34.123025;0.200000
P539;42.351814;27.201199;0.200000
P540;42.377981;27.029081;0.200000
P541;42.361300;26.855787;0.200000
P542;42.302783;26.691821;0.200000
P543;42.205977;26.547122;0.200000
P544;41.208593;26.474832;0.500000
P545;40.211210;26.402542;0.500000
P546;39.213826;26.330252;0.500000
P547;38.216442;26.257962;0.500000
P548;37.219059;26.185672;0.500000
P549;36.221675;26.113382;0.500000
P550;35.224291;26.041093;0.500000
P551;34.226908;25.968803;0.500000
P552;33.229524;25.896513;0.500000
P553;32.232140;25.824223;0.500000
P554;31.234757;25.751933;0.500000
P555;30.237373;25.679643;0.500000
P556;29.239989;25.607353;0.500000
P557;42.205977;26.547122;0.200000
P558;27.972050;25.440005;0.200000
P559;27.876683;25.373272;0.200000
P560;27.771660;25.323088;0.200000
P561;27.659828;25.290813;0.200000
P562;27.544216;25.277322;0.200000
P563;26.813637;25.960150;0.500000
P564;26.083058;26.642978;0.500000
P565;25.352478;27.325806;0.500000
P566;24.621899;28.008634;0.500000
P567;23.891320;28.691462;0.500000
P568;23.160741;29.374290;0.500000
P569;22.430162;30.057117;0.500000
P570;27.544216;25.277322;0.200000
P571;21.391332;30.825043;0.200000
P572;21.163827;30.957826;0.200000
P573;21.000708;31.164665;0.200000
P574;20.924614;31.416856;0.200000
P575;20.946105;31.679398;0.200000
P576;21.815726;32.173118;0.500000
P577;22.685347;32.666838;0.500000
P578;23.554968;33.160558;0.500000
P579;24.424588;33.654278;0.500000
P580;25.294209;34.147998;0.500000
P581;26.163830;34.641719;0.500000
P582;27.033451;35.135439;0.500000
P583;27.903072;35.629159;0.500000
P584;28.772693;36.122879;0.500000
P585;29.642313;36.616600;0.500000
P586;30.511934;37.110320;0.500000
P587;31.381555;37.604040;0.500000
P588;20.946105;31.679397;0.200000
P589;31.902307;37.989580;0.200000
P590;31.963366;38.094529;0.200000
P591;32.041478;38.187486;0.200000
P592;32.134342;38.265709;0.200000
P593;32.239220;38.326891;0.200000
P594;33.180883;37.990336;0.500000
P595;34.122547;37.653781;0.500000
P596;35.064211;37.317226;0.500000
P597;36.005875;36.980671;0.500000
P598;36.947539;36.644116;0.500000
P599;37.889202;36.307561;0.500000
P600;38.830866;35.971006;0.500000
P601;39.772530;35.634451;0.500000
P602;40.714194;35.297896;0.500000
P603;41.655858;34.961341;0.500000
P604;42.597521;34.624786;0.500000
P605;32.239220;38.326891;0.200000
P606;43.126722;34.650218;0.200000
P607;43.233474;34.561375;0.200000
P608;43.313959;34.440828;0.200000
P609;43.377465;34.309907;0.200000
P610;43.427492;34.184380;0.200000
P611;43.465248;34.078366;0.200000
P612;43.490813;32.968534;0.500000
P613;43.229606;32.003251;0.500000
P614;42.968398;31.037969;0.500000
P615;42.707191;30.072686;0.500000
P616;42.445984;29.107403;0.500000
P617;42.184777;28.142120;0.500000
P618;43.752020;33.933817;0.200000
P619;42.117828;27.485027;0.200000
P620;42.143995;27.312909;0.200000
P621;42.127315;27.139615;0.200000
P622;42.068798;26.975649;0.200000
P623;41.971992;26.830950;0.200000
P624;40.974608;26.758660;0.500000
P625;39.977224;26.686370;0.500000
P626;38.979841;26.614080;0.500000
P627;37.982457;26.541790;0.500000
P628;36.985073;26.469500;0.500000
P629;35.987690;26.397210;0.500000
P630;34.990306;26.324920;0.500000
P631;33.992922;26.252630;0.500000
P632;32.995539;26.180341;0.500000
P633;31.998155;26.108051;0.500000
P634;31.000771;26.035761;0.500000
P635;30.003388;25.963471;0.500000
P636;29.006004;25.891181;0.500000
P637;41.971992;26.830950;0.200000
P638;28.081120;25.748697;0.200000
P639;27.985753;25.681964;0.200000
P640;27.880730;25.631780;0.200000
P641;27.768898;25.599505;0.200000
P642;27.653286;25.586014;0.200000
P643;26.922706;26.268842;0.500000
P644;26.192127;26.951670;0.500000
P645;25.461548;27.634498;0.500000
P646;24.730969;28.317326;0.500000
P647;24.000390;29.000154;0.500000
P648;23.269810;29.682982;0.500000
P649;22.539231;30.365810;0.500000
P650;27.653286;25.586014;0.200000
P651;21.894274;30.765607;0.200000
P652;21.666769;30.898390;0.200000
P653;21.503650;31.105229;0.200000
P654;21.427557;31.357419;0.200000
P655;21.449048;31.619961;0.200000
P656;22.318668;32.113681;0.500000
P657;23.188289;32.607401;0.500000
P658;24.057910;33.101122;0.500000
P659;24.927531;33.594842;0.500000
P660;25.797152;34.088562;0.500000
P661;26.666772;34.582282;0.500000
P662;27.536393;35.076002;0.500000
P663;28.406014;35.569723;0.500000
P664;29.275635;36.063443;0.500000
P665;30.145256;36.557163;0.500000
P666;31.014876;37.050883;0.500000
P667;21.449048;31.619961;0.200000
P668;31.930836;37.660799;0.200000
P669;31.991894;37.765748;0.200000
P670;32.070007;37.858705;0.200000
P671;32.162871;37.936927;0.200000
P672;32.267748;37.998110;0.200000
P673;33.209412;37.661555;0.500000
P674;34.151076;37.325000;0.500000
P675;35.092739;36.988445;0.500000
P676;36.034403;36.651890;0.500000
P677;36.976067;36.315335;0.500000
P678;37.917731;35.978780;0.500000
P679;38.859395;35.642225;0.500000
P680;39.801058;35.305670;0.500000
P681;40.742722;34.969115;0.500000
P682;41.684386;34.632560;0.500000
P683;32.267748;37.998110;0.200000
P684;42.764735;34.461012;0.200000
P685;42.871488;34.372168;0.200000
P686;42.951973;34.251622;0.200000
P687;43.015479;34.120700;0.200000
P688;43.065501;33.995173;0.200000
P689;43.103259;33.889159;0.200000
P690;43.128823;32.779326;0.500000
P691;42.867616;31.814043;0.500000
P692;42.606409;30.848760;0.500000
P693;42.345201;29.883478;0.500000
P694;42.083994;28.918195;0.500000
P695;43.390030;33.744609;0.200000
P696;41.883843;27.768855;0.200000
P697;41.910010;27.596737;0.200000
P698;41.893329;27.423443;0.200000
P699;41.834812;27.259476;0.200000
P700;41.738006;27.114777;0.200000
P701;40.740622;27.042488;0.500000
P702;39.743239;26.970198;0.500000
P703;38.745855;26.897908;0.500000
P704;37.748471;26.825618;0.500000
P705;36.751088;26.753328;0.500000
P706;35.753704;26.681038;0.500000
P707;34.756320;26.608748;0.500000
P708;33.758937;26.536458;0.500000
P709;32.761553;26.464168;0.500000
P710;31.764169;26.391878;0.500000
P711;30.766786;26.319589;0.500000
P712;29.769402;26.247299;0.500000
P713;28.772018;26.175009;0.500000
P714;41.738006;27.114777;0.200000
P715;28.190189;26.057389;0.200000
P716;28.094822;25.990656;0.200000
P717;27.989800;25.940473;0.200000
P718;27.877967;25.908198;0.200000
P719;27.762355;25.894706;0.200000
P720;27.031776;26.577534;0.500000
P721;26.301197;27.260362;0.500000
P722;25.570618;27.943190;0.500000
P723;24.840039;28.626018;0.500000
P724;24.109459;29.308846;0.500000
P725;23.378880;29.991674;0.500000
P726;27.762355;25.894706;0.200000
P727;22.397217;30.706170;0.200000
P728;22.169711;30.838953;0.200000
P729;22.006593;31.045792;0.200000
P730;21.930499;31.297983;0.200000
P731;21.951990;31.560525;0.200000
P732;22.821611;32.054245;0.500000
P733;23.691231;32.547965;0.500000
P734;24.560852;33.041685;0.500000
P735;25.430473;33.535405;0.500000
P736;26.300094;34.029125;0.500000
P737;27.169715;34.522846;0.500000
P738;28.039336;35.016566;0.500000
P739;28.908956;35.510286;0.500000
P740;29.778577;36.004006;0.500000
P741;30.648198;36.497727;0.500000
P742;21.951990;31.560524;0.200000
P743;31.959364;37.332018;0.200000
P744;32.020422;37.436967;0.200000
P745;32.098535;37.529924;0.200000
P746;32.191399;37.608146;0.200000
P747;32.296276;37.669329;0.200000
P748;33.237940;37.332774;0.500000
P749;34.179604;36.996219;0.500000
P750;35.121268;36.659664;0.500000
P751;36.062932;36.323109;0.500000
P752;37.004595;35.986554;0.500000
P753;37.946259;35.649998;0.500000
P754;38.887923;35.313443;0.500000
P755;39.829587;34.976888;0.500000
P756;40.771251;34.640333;0.500000
P757;41.712914;34.303778;0.500000
P758;32.296276;37.669329;0.200000
P759;42.402743;34.271805;0.200000
P760;42.509495;34.182961;0.200000
P761;42.589979;34.062410;0.200000
P762;42.653485;33.931493;0.200000
P763;42.703511;33.805966;0.200000
P764;42.741267;33.699948;0.200000
P765;42.766833;32.590118;0.500000
P766;42.505626;31.624835;0.500000
P767;42.244419;30.659552;0.500000
P768;41.983212;29.694269;0.500000
P769;41.722004;28.728987;0.500000
P770;43.028040;33.555400;0.200000
P771;41.649857;28.052683;0.200000
P772;41.676024;27.880565;0.200000
P773;41.659344;27.707270;0.200000
P774;41.600827;27.543304;0.200000
P775;41.504021;27.398605;0.200000
P776;40.506637;27.326315;0.500000
