72.68;35.514;0.2
72.759;35.36;0.2
71.746;33.17;0.5
70.734;30.98;0.5
69.721;28.789;0.5
68.708;26.599;0.5
67.933;24.493;0.2
67.851;24.391;0.2
67.741;24.312;0.2
67.623;24.248;0.2
67.509;24.197;0.2
67.413;24.159;0.2
63.623;24.258;0.5
59.942;24.575;0.5
56.262;24.892;0.5
52.581;25.21;0.5
48.767;25.438;0.2
48.617;25.382;0.2
48.458;25.361;0.2
48.298;25.376;0.2
48.146;25.427;0.2
47.405;27.47;0.5
46.664;29.513;0.5
45.923;31.555;0.5
45.182;33.598;0.5
44.337;35.7;0.2
44.244;35.777;0.2
44.166;35.869;0.2
44.105;35.973;0.2
44.062;36.085;0.2
44.987;37.759;0.5
45.913;39.432;0.5
46.839;41.105;0.5
47.764;42.779;0.5
48.663;44.612;0.2
48.674;44.773;0.2
48.72;44.928;0.2
48.801;45.069;0.2
48.912;45.187;0.2
51.664;44.962;0.5
54.417;44.737;0.5
57.169;44.512;0.5
59.922;44.287;0.5
62.754;44.121;0.2
62.84;44.167;0.2
62.933;44.202;0.2
63.029;44.223;0.2
63.127;44.23;0.2
64.847;42.536;0.5
66.568;40.841;0.5
68.288;39.147;0.5
70.009;37.452;0.5
71.901;35.738;0.2
72.063;35.677;0.2
72.205;35.578;0.2
72.319;35.448;0.2
72.398;35.294;0.2
71.421;33.181;0.5
70.444;31.067;0.5
69.466;28.953;0.5
68.489;26.839;0.5
67.749;24.81;0.2
67.667;24.708;0.2
67.557;24.629;0.2
67.439;24.565;0.2
67.325;24.514;0.2
67.229;24.476;0.2
63.519;24.568;0.5
59.918;24.878;0.5
56.318;25.189;0.5
52.718;25.499;0.5
48.984;25.721;0.2
48.833;25.664;0.2
48.674;25.643;0.2
48.515;25.659;0.2
48.363;25.71;0.2
47.644;27.691;0.5
46.926;29.672;0.5
46.207;31.653;0.5
45.489;33.633;0.5
44.666;35.675;0.2
44.573;35.752;0.2
44.495;35.843;0.2
44.433;35.947;0.2
44.39;36.059;0.2
45.284;37.675;0.5
46.178;39.291;0.5
47.071;40.906;0.5
47.965;42.522;0.5
48.832;44.297;0.2
48.842;44.459;0.2
48.889;44.614;0.2
48.97;44.754;0.2
49.081;44.872;0.2
51.773;44.652;0.5
54.465;44.432;0.5
57.157;44.212;0.5
59.849;43.992;0.5
62.621;43.831;0.2
62.707;43.877;0.2
62.8;43.912;0.2
62.896;43.933;0.2
62.994;43.94;0.2
64.669;42.291;0.5
66.344;40.641;0.5
68.019;38.991;0.5
69.693;37.342;0.5
71.54;35.672;0.2
71.702;35.611;0.2
71.844;35.513;0.2
71.958;35.383;0.2
72.037;35.229;0.2
71.095;33.192;0.5
70.154;31.154;0.5
69.212;29.117;0.5
68.27;27.08;0.5
67.565;25.127;0.2
67.483;25.025;0.2
67.373;24.946;0.2
67.255;24.882;0.2
67.141;24.831;0.2
67.045;24.793;0.2
63.415;24.878;0.5
59.895;25.181;0.5
56.375;25.485;0.5
52.854;25.788;0.5
49.2;26.003;0.2
49.05;25.947;0.2
48.891;25.926;0.2
48.731;25.941;0.2
48.579;25.992;0.2
47.883;27.912;0.5
47.187;29.831;0.5
46.491;31.75;0.5
45.795;33.669;0.5
44.994;35.649;0.2
44.901;35.726;0.2
44.823;35.817;0.2
44.762;35.921;0.2
44.719;36.033;0.2
45.58;37.591;0.5
46.442;39.149;0.5
47.304;40.707;0.5
48.166;42.265;0.5
49.001;43.982;0.2
49.011;44.144;0.2
49.058;44.299;0.2
49.139;44.439;0.2
49.249;44.557;0.2
51.881;44.342;0.5
54.513;44.127;0.5
57.145;43.912;0.5
59.777;43.697;0.5
62.488;43.54;0.2
62.574;43.587;0.2
62.667;43.621;0.2
62.763;43.643;0.2
62.861;43.65;0.2
64.49;42.072;0.5
66.12;40.493;0.5
67.749;38.915;0.5
69.378;37.336;0.5
71.179;35.738;0.2
71.341;35.677;0.2
71.483;35.578;0.2
71.597;35.448;0.2
71.677;35.294;0.2
70.77;33.308;0.5
69.863;31.321;0.5
68.957;29.334;0.5
68.05;27.347;0.5
67.379;25.445;0.2
67.297;25.343;0.2
67.187;25.263;0.2
67.068;25.199;0.2
66.955;25.149;0.2
66.858;25.111;0.2
63.309;25.188;0.5
59.869;25.485;0.5
56.43;25.781;0.5
52.99;26.078;0.5
49.417;26.285;0.2
49.267;26.229;0.2
49.108;26.208;0.2
48.948;26.224;0.2
48.796;26.275;0.2
48.122;28.132;0.5
47.448;29.99;0.5
46.775;31.847;0.5
46.101;33.705;0.5
45.323;35.623;0.2
45.23;35.7;0.2
45.152;35.791;0.2
45.09;35.895;0.2
45.047;36.008;0.2
45.877;37.508;0.5
46.707;39.008;0.5
47.537;40.508;0.5
48.366;42.008;0.5
49.169;43.668;0.2
49.18;43.829;0.2
49.227;43.984;0.2
49.307;44.124;0.2
49.418;44.242;0.2
51.99;44.032;0.5
54.563;43.822;0.5
57.135;43.612;0.5
59.707;43.402;0.5
62.358;43.249;0.2
62.443;43.296;0.2
62.534;43.33;0.2
62.629;43.352;0.2
62.726;43.36;0.2
64.309;41.825;0.5
65.892;40.29;0.5
67.475;38.755;0.5
69.058;37.22;0.5
70.814;35.667;0.2
70.976;35.607;0.2
71.119;35.509;0.2
71.234;35.38;0.2
71.315;35.226;0.2
70.443;33.317;0.5
69.571;31.407;0.5
68.699;29.498;0.5
67.828;27.589;0.5
67.193;25.765;0.2
67.111;25.663;0.2
67.001;25.583;0.2
66.883;25.519;0.2
66.769;25.468;0.2
66.673;25.429;0.2
63.204;25.498;0.5
59.845;25.788;0.5
56.486;26.077;0.5
53.127;26.367;0.5
49.634;26.568;0.2
49.483;26.512;0.2
49.324;26.491;0.2
49.165;26.506;0.2
49.013;26.557;0.2
48.361;28.353;0.5
47.71;30.149;0.5
47.058;31.945;0.5
46.407;33.741;0.5
45.651;35.597;0.2
45.559;35.674;0.2
45.48;35.766;0.2
45.419;35.869;0.2
45.376;35.982;0.2
46.173;37.424;0.5
46.971;38.866;0.5
47.769;40.309;0.5
48.567;41.751;0.5
49.338;43.353;0.2
49.349;43.514;0.2
49.395;43.669;0.2
49.476;43.809;0.2
49.587;43.928;0.2
52.099;43.722;0.5
54.611;43.517;0.5
57.123;43.312;0.5
59.635;43.107;0.5
62.226;42.959;0.2
62.311;43.006;0.2
62.402;43.04;0.2
62.497;43.061;0.2
62.594;43.069;0.2
64.132;41.606;0.5
65.669;40.143;0.5
67.206;38.68;0.5
68.743;37.217;0.5
70.453;35.735;0.2
70.615;35.675;0.2
70.759;35.577;0.2
70.874;35.448;0.2
70.954;35.294;0.2
70.117;33.434;0.5
69.281;31.575;0.5
68.444;29.716;0.5
67.607;27.856;0.5
67.005;26.083;0.2
66.924;25.98;0.2
66.814;25.9;0.2
66.695;25.836;0.2
66.581;25.785;0.2
66.485;25.747;0.2
63.097;25.809;0.5
59.819;26.091;0.5
56.541;26.374;0.5
53.262;26.656;0.5
49.85;26.85;0.2
49.7;26.794;0.2
49.541;26.773;0.2
49.381;26.789;0.2
49.229;26.84;0.2
48.6;28.574;0.5
47.971;30.308;0.5
47.342;32.042;0.5
46.713;33.777;0.5
45.98;35.571;0.2
45.887;35.648;0.2
45.809;35.74;0.2
45.747;35.843;0.2
45.704;35.956;0.2
46.47;37.34;0.5
47.236;38.725;0.5
48.002;40.109;0.5
48.768;41.494;0.5
49.507;43.038;0.2
49.517;43.2;0.2
49.564;43.354;0.2
49.645;43.495;0.2
49.755;43.613;0.2
52.208;43.412;0.5
54.661;43.212;0.5
57.114;43.012;0.5
59.567;42.811;0.5
62.097;42.668;0.2
62.181;42.714;0.2
62.271;42.748;0.2
62.365;42.77;0.2
62.46;42.779;0.2
63.951;41.359;0.5
65.442;39.939;0.5
66.932;38.519;0.5
68.423;37.099;0.5
70.086;35.661;0.2
70.25;35.602;0.2
70.394;35.505;0.2
70.51;35.376;0.2
70.592;35.222;0.2
69.79;33.441;0.5
68.988;31.66;0.5
68.186;29.88;0.5
67.383;28.099;0.5
66.818;26.403;0.2
66.736;26.301;0.2
66.627;26.22;0.2
66.508;26.156;0.2
66.395;26.104;0.2
66.298;26.066;0.2
62.992;26.119;0.5
59.794;26.395;0.5
56.596;26.67;0.5
53.398;26.946;0.5
50.067;27.133;0.2
49.917;27.077;0.2
49.758;27.056;0.2
49.598;27.071;0.2
49.446;27.122;0.2
48.839;28.795;0.5
48.233;30.467;0.5
47.626;32.14;0.5
47.019;33.812;0.5
46.308;35.545;0.2
46.216;35.622;0.2
46.137;35.714;0.2
46.076;35.817;0.2
46.033;35.93;0.2
46.767;37.257;0.5
47.5;38.583;0.5
48.234;39.91;0.5
48.968;41.237;0.5
49.676;42.723;0.2
49.686;42.885;0.2
49.733;43.04;0.2
49.814;43.18;0.2
49.924;43.298;0.2
52.317;43.103;0.5
54.71;42.907;0.5
57.104;42.712;0.5
59.497;42.516;0.5
61.967;42.378;0.2
62.051;42.424;0.2
62.141;42.458;0.2
62.235;42.48;0.2
62.33;42.488;0.2
63.775;41.141;0.5
65.219;39.793;0.5
66.664;38.445;0.5
68.108;37.097;0.5
69.726;35.732;0.2
69.889;35.673;0.2
70.033;35.576;0.2
70.15;35.447;0.2
70.231;35.293;0.2
69.464;33.561;0.5
68.697;31.83;0.5
67.929;30.098;0.5
67.162;28.367;0.5
66.629;26.722;0.2
66.548;26.618;0.2
66.438;26.538;0.2
66.319;26.474;0.2
66.205;26.422;0.2
66.109;26.383;0.2
62.883;26.429;0.5
59.767;26.698;0.5
56.65;26.967;0.5
53.534;27.235;0.5
50.284;27.415;0.2
50.133;27.359;0.2
49.974;27.338;0.2
49.815;27.353;0.2
49.663;27.404;0.2
49.078;29.015;0.5
48.494;30.626;0.5
47.91;32.237;0.5
47.325;33.848;0.5
46.637;35.519;0.2
46.544;35.596;0.2
46.466;35.688;0.2
46.404;35.791;0.2
46.361;35.904;0.2
47.063;37.173;0.5
47.765;38.442;0.5
48.467;39.711;0.5
49.169;40.98;0.5
49.844;42.408;0.2
49.855;42.57;0.2
49.901;42.725;0.2
49.982;42.865;0.2
50.093;42.983;0.2
52.427;42.793;0.5
54.761;42.602;0.5
57.096;42.411;0.5
59.43;42.221;0.5
61.84;42.086;0.2
61.923;42.132;0.2
62.011;42.166;0.2
62.103;42.188;0.2
62.198;42.197;0.2
63.595;40.892;0.5
64.992;39.587;0.5
66.39;38.281;0.5
67.787;36.976;0.5
69.359;35.655;0.2
69.523;35.597;0.2
69.669;35.501;0.2
69.786;35.372;0.2
69.869;35.218;0.2
69.136;33.566;0.5
68.403;31.913;0.5
67.67;30.261;0.5
66.937;28.609;0.5
66.44;27.042;0.2
66.359;26.939;0.2
66.25;26.859;0.2
66.131;26.794;0.2
66.017;26.742;0.2
65.921;26.702;0.2
62.777;26.74;0.5
59.741;27.001;0.5
56.705;27.263;0.5
53.67;27.525;0.5
50.5;27.698;0.2
50.35;27.641;0.2
50.191;27.62;0.2
50.031;27.636;0.2
49.879;27.687;0.2
49.317;29.236;0.5
48.755;30.785;0.5
48.194;32.335;0.5
47.632;33.884;0.5
46.965;35.493;0.2
46.873;35.57;0.2
46.794;35.662;0.2
46.733;35.766;0.2
46.69;35.878;0.2
47.36;37.089;0.5
48.03;38.3;0.5
48.7;39.512;0.5
49.37;40.723;0.5
50.013;42.094;0.2
50.023;42.255;0.2
50.07;42.41;0.2
50.151;42.55;0.2
50.262;42.669;0.2
52.536;42.483;0.5
54.811;42.297;0.5
57.086;42.111;0.5
59.361;41.925;0.5
61.712;41.796;0.2
61.795;41.841;0.2
61.883;41.875;0.2
61.975;41.897;0.2
62.069;41.907;0.2
63.42;40.674;0.5
64.771;39.442;0.5
66.122;38.209;0.5
67.473;36.977;0.5
68.998;35.728;0.2
69.162;35.671;0.2
69.308;35.575;0.2
69.426;35.446;0.2
69.508;35.292;0.2
68.81;33.688;0.5
68.111;32.084;0.5
67.413;30.481;0.5
66.715;28.877;0.5
66.25;27.361;0.2
66.169;27.257;0.2
66.059;27.176;0.2
65.941;27.111;0.2
65.827;27.059;0.2
65.73;27.02;0.2
62.667;27.05;0.5
59.713;27.305;0.5
56.759;27.56;0.5
53.805;27.814;0.5
50.717;27.98;0.2
50.567;27.924;0.2
50.408;27.903;0.2
50.248;27.918;0.2
50.096;27.969;0.2
49.556;29.457;0.5
49.017;30.944;0.5
48.477;32.432;0.5
47.938;33.92;0.5
47.294;35.467;0.2
47.201;35.544;0.2
47.123;35.636;0.2
47.061;35.74;0.2
47.018;35.852;0.2
47.656;37.006;0.5
48.294;38.159;0.5
48.932;39.312;0.5
49.57;40.466;0.5
50.182;41.779;0.2
50.192;41.94;0.2
50.239;42.095;0.2
50.32;42.236;0.2
50.43;42.354;0.2
52.647;42.173;0.5
54.863;41.992;0.5
57.079;41.811;0.5
59.296;41.629;0.5
61.587;41.504;0.2
61.668;41.549;0.2
61.755;41.583;0.2
61.845;41.605;0.2
61.938;41.616;0.2
63.241;40.425;0.5
64.545;39.234;0.5
65.848;38.043;0.5
67.152;36.852;0.5
68.63;35.648;0.2
68.796;35.591;0.2
68.943;35.496;0.2
69.062;35.368;0.2
69.146;35.214;0.2
68.481;33.69;0.5
67.817;32.166;0.5
67.153;30.643;0.5
66.488;29.119;0.5
66.06;27.682;0.2
65.979;27.578;0.2
65.869;27.497;0.2
65.751;27.432;0.2
65.637;27.379;0.2
65.54;27.34;0.2
62.559;27.361;0.5
59.686;27.608;0.5
56.813;27.856;0.5
53.94;28.104;0.5
50.934;28.263;0.2
50.783;28.206;0.2
50.624;28.185;0.2
50.465;28.201;0.2
50.313;28.252;0.2
49.795;29.678;0.5
49.278;31.104;0.5
48.761;32.529;0.5
48.244;33.955;0.5
47.622;35.441;0.2
47.53;35.518;0.2
47.451;35.61;0.2
47.39;35.714;0.2
47.347;35.826;0.2
47.953;36.922;0.5
48.559;38.018;0.5
49.165;39.113;0.5
49.771;40.209;0.5
50.35;41.464;0.2
50.361;41.626;0.2
50.408;41.781;0.2
50.488;41.921;0.2
50.599;42.039;0.2
52.756;41.863;0.5
54.914;41.686;0.5
57.071;41.51;0.5
59.228;41.334;0.5
61.46;41.213;0.2
61.542;41.258;0.2
61.628;41.292;0.2
61.719;41.315;0.2
61.811;41.325;0.2
63.068;40.208;0.5
64.325;39.09;0.5
65.581;37.973;0.5
66.838;36.856;0.5
68.269;35.725;0.2
68.435;35.668;0.2
68.582;35.573;0.2
68.701;35.444;0.2
68.785;35.29;0.2
68.155;33.815;0.5
67.525;32.339;0.5
66.895;30.864;0.5
66.265;29.388;0.5
65.868;28.001;0.2
65.787;27.897;0.2
65.677;27.815;0.2
65.558;27.75;0.2
65.444;27.697;0.2
65.348;27.657;0.2
62.448;27.671;0.5
59.657;27.912;0.5
56.866;28.152;0.5
54.075;28.393;0.5
51.15;28.545;0.2
51;28.489;0.2
50.841;28.468;0.2
50.681;28.483;0.2
50.529;28.534;0.2
50.035;29.898;0.5
49.54;31.263;0.5
49.045;32.627;0.5
48.55;33.991;0.5
47.951;35.416;0.2
47.858;35.493;0.2
47.78;35.584;0.2
47.718;35.688;0.2
47.675;35.8;0.2
48.249;36.838;0.5
48.823;37.876;0.5
49.398;38.914;0.5
49.972;39.952;0.5
50.519;41.149;0.2
50.53;41.311;0.2
50.576;41.466;0.2
50.657;41.606;0.2
50.768;41.724;0.2
52.867;41.553;0.5
54.966;41.381;0.5
57.066;41.21;0.5
59.165;41.038;0.5
61.338;40.921;0.2
61.417;40.966;0.2
61.502;41;0.2
61.591;41.022;0.2
61.681;41.034;0.2
62.89;39.957;0.5
64.099;38.881;0.5
65.308;37.804;0.5
66.516;36.728;0.5
67.901;35.639;0.2
68.068;35.585;0.2
68.216;35.49;0.2
68.337;35.362;0.2
68.422;35.208;0.2
67.826;33.814;0.5
67.229;32.419;0.5
66.633;31.024;0.5
66.036;29.63;0.5
65.675;28.323;0.2
65.595;28.218;0.2
65.485;28.137;0.2
65.367;28.071;0.2
65.253;28.018;0.2
65.156;27.978;0.2
62.339;27.982;0.5
59.629;28.215;0.5
56.92;28.449;0.5
54.21;28.683;0.5
51.367;28.827;0.2
51.217;28.771;0.2
51.058;28.75;0.2
50.898;28.766;0.2
50.746;28.817;0.2
50.274;30.119;0.5
49.801;31.422;0.5
49.329;32.724;0.5
48.856;34.027;0.5
48.279;35.39;0.2
48.187;35.467;0.2
48.108;35.558;0.2
48.047;35.662;0.2
48.004;35.775;0.2
48.546;36.755;0.5
49.088;37.735;0.5
49.63;38.715;0.5
50.172;39.695;0.5
50.688;40.835;0.2
50.698;40.996;0.2
50.745;41.151;0.2
50.826;41.291;0.2
50.936;41.409;0.2
52.977;41.243;0.5
55.018;41.076;0.5
57.059;40.909;0.5
59.099;40.743;0.5
61.213;40.63;0.2
61.293;40.675;0.2
61.378;40.709;0.2
61.466;40.732;0.2
61.557;40.743;0.2
62.718;39.74;0.5
63.88;38.738;0.5
65.041;37.736;0.5
66.203;36.734;0.5
67.54;35.72;0.2
67.707;35.665;0.2
67.856;35.571;0.2
67.976;35.443;0.2
68.062;35.289;0.2
67.499;33.942;0.5
66.937;32.594;0.5
66.374;31.247;0.5
65.812;29.9;0.5
65.482;28.642;0.2
65.401;28.537;0.2
65.292;28.455;0.2
65.173;28.389;0.2
65.058;28.336;0.2
64.962;28.295;0.2
62.226;28.293;0.5
59.599;28.519;0.5
56.972;28.746;0.5
54.345;28.972;0.5
51.584;29.11;0.2
51.434;29.054;0.2
51.274;29.033;0.2
51.115;29.048;0.2
50.963;29.099;0.2
50.513;30.34;0.5
50.063;31.581;0.5
49.612;32.822;0.5
49.162;34.063;0.5
48.608;35.364;0.2
48.515;35.441;0.2
48.437;35.532;0.2
48.375;35.636;0.2
48.332;35.749;0.2
48.842;36.671;0.5
49.353;37.593;0.5
49.863;38.515;0.5
50.373;39.438;0.5
50.857;40.52;0.2
50.867;40.681;0.2
50.914;40.836;0.2
50.995;40.976;0.2
51.105;41.095;0.2
53.088;40.933;0.5
55.072;40.771;0.5
57.055;40.609;0.5
59.039;40.446;0.5
61.093;40.338;0.2
61.171;40.382;0.2
61.254;40.415;0.2
61.34;40.439;0.2
61.428;40.451;0.2
62.541;39.488;0.5
63.654;38.526;0.5
64.767;37.564;0.5
65.88;36.601;0.5
67.17;35.63;0.2
67.339;35.577;0.2
67.489;35.484;0.2
67.612;35.356;0.2
67.699;35.202;0.2
67.17;33.937;0.5
66.64;32.672;0.5
66.111;31.406;0.5
65.581;30.141;0.5
65.287;28.964;0.2
65.207;28.859;0.2
65.098;28.777;0.2
64.979;28.71;0.2
64.865;28.657;0.2
64.768;28.616;0.2
62.115;28.603;0.5
59.57;28.823;0.5
57.025;29.042;0.5
54.479;29.262;0.5
51.8;29.392;0.2
51.65;29.336;0.2
51.491;29.315;0.2
51.331;29.33;0.2
51.179;29.382;0.2
50.752;30.561;0.5
50.324;31.74;0.5
49.896;32.919;0.5
49.469;34.098;0.5
48.936;35.338;0.2
48.844;35.415;0.2
48.765;35.507;0.2
48.704;35.61;0.2
48.661;35.723;0.2
49.139;36.587;0.5
49.617;37.452;0.5
50.095;38.316;0.5
50.574;39.181;0.5
51.025;40.205;0.2
51.036;40.366;0.2
51.082;40.521;0.2
51.163;40.662;0.2
51.274;40.78;0.2
53.199;40.623;0.5
55.124;40.465;0.5
57.049;40.308;0.5
58.975;40.151;0.5
60.971;40.047;0.2
61.049;40.091;0.2
61.132;40.124;0.2
61.218;40.148;0.2
61.306;40.16;0.2
62.372;39.272;0.5
63.437;38.385;0.5
64.502;37.498;0.5
65.568;36.611;0.5
66.809;35.715;0.2
66.978;35.662;0.2
67.129;35.568;0.2
67.251;35.441;0.2
67.338;35.287;0.2
66.843;34.068;0.5
66.347;32.849;0.5
65.851;31.631;0.5
65.356;30.412;0.5
65.091;29.284;0.2
65.011;29.178;0.2
64.901;29.096;0.2
64.782;29.029;0.2
64.668;28.975;0.2
64.571;28.934;0.2
62.001;28.914;0.5
59.538;29.127;0.5
57.076;29.339;0.5
54.613;29.551;0.5
52.017;29.675;0.2
51.867;29.618;0.2
51.708;29.597;0.2
51.548;29.613;0.2
51.396;29.664;0.2
50.991;30.782;0.5
50.585;31.899;0.5
50.18;33.017;0.5
49.775;34.134;0.5
49.265;35.312;0.2
49.172;35.389;0.2
49.094;35.481;0.2
49.032;35.584;0.2
48.989;35.697;0.2
49.436;36.504;0.5
49.882;37.31;0.5
50.328;38.117;0.5
50.774;38.924;0.5
51.194;39.89;0.2
51.204;40.052;0.2
51.251;40.207;0.2
51.332;40.347;0.2
51.443;40.465;0.2
53.311;40.312;0.5
55.18;40.16;0.5
57.048;40.007;0.5
58.917;39.854;0.5
60.855;39.754;0.2
60.93;39.797;0.2
61.01;39.83;0.2
61.094;39.854;0.2
61.18;39.867;0.2
62.196;39.019;0.5
63.212;38.17;0.5
64.228;37.322;0.5
65.244;36.473;0.5
66.438;35.618;0.2
66.609;35.568;0.2
66.761;35.476;0.2
66.886;35.349;0.2
66.975;35.195;0.2
66.512;34.059;0.5
66.049;32.924;0.5
65.586;31.788;0.5
65.123;30.653;0.5
64.894;29.607;0.2
64.814;29.501;0.2
64.705;29.418;0.2
64.586;29.351;0.2
64.472;29.296;0.2
64.376;29.255;0.2
61.888;29.225;0.5
59.508;29.43;0.5
57.128;29.635;0.5
54.748;29.841;0.5
52.234;29.957;0.2
52.084;29.901;0.2
51.925;29.88;0.2
51.765;29.895;0.2
51.613;29.946;0.2
51.23;31.002;0.5
50.847;32.058;0.5
50.464;33.114;0.5
50.081;34.17;0.5
49.593;35.286;0.2
49.501;35.363;0.2
49.422;35.455;0.2
49.361;35.558;0.2
49.318;35.671;0.2
49.732;36.42;0.5
50.146;37.169;0.5
50.561;37.918;0.5
50.975;38.667;0.5
51.363;39.575;0.2
51.373;39.737;0.2
51.42;39.892;0.2
51.501;40.032;0.2
51.611;40.15;0.2
53.422;40.002;0.5
55.233;39.854;0.5
57.044;39.706;0.5
58.855;39.558;0.5
60.736;39.463;0.2
60.811;39.506;0.2
60.891;39.539;0.2
60.974;39.563;0.2
61.06;39.576;0.2
62.028;38.804;0.5
62.996;38.031;0.5
63.964;37.259;0.5
64.932;36.487;0.5
66.078;35.708;0.2
66.248;35.657;0.2
66.401;35.566;0.2
66.526;35.439;0.2
66.615;35.284;0.2
66.185;34.195;0.5
65.755;33.105;0.5
65.325;32.015;0.5
64.895;30.925;0.5
64.695;29.927;0.2
64.616;29.821;0.2
64.506;29.737;0.2
64.387;29.669;0.2
64.273;29.615;0.2
64.176;29.573;0.2
61.771;29.536;0.5
59.474;29.734;0.5
57.178;29.932;0.5
54.881;30.13;0.5
52.45;30.24;0.2
52.3;30.183;0.2
52.141;30.162;0.2
51.982;30.178;0.2
51.829;30.229;0.2
51.469;31.223;0.5
51.108;32.217;0.5
50.748;33.212;0.5
50.387;34.206;0.5
49.922;35.26;0.2
49.829;35.337;0.2
49.751;35.429;0.2
49.689;35.532;0.2
49.646;35.645;0.2
50.029;36.336;0.5
50.411;37.027;0.5
50.793;37.719;0.5
51.176;38.41;0.5
51.531;39.261;0.2
51.542;39.422;0.2
51.589;39.577;0.2
51.669;39.717;0.2
51.78;39.835;0.2
53.535;39.692;0.5
55.29;39.549;0.5
57.045;39.405;0.5
58.801;39.262;0.5
60.623;39.169;0.2
60.695;39.211;0.2
60.772;39.244;0.2
60.853;39.268;0.2
60.936;39.282;0.2
61.853;38.547;0.5
62.771;37.812;0.5
63.689;37.078;0.5
64.607;36.343;0.5
65.704;35.605;0.2
65.877;35.556;0.2
66.032;35.466;0.2
66.16;35.34;0.2
66.252;35.186;0.2
65.854;34.181;0.5
65.456;33.176;0.5
65.058;32.17;0.5
64.66;31.165;0.5
64.496;30.251;0.2
64.416;30.145;0.2
64.307;30.061;0.2
64.189;29.992;0.2
64.075;29.937;0.2
63.978;29.895;0.2
61.657;29.847;0.5
59.443;30.038;0.5
57.229;30.229;0.5
55.015;30.42;0.5
52.667;30.522;0.2
52.517;30.466;0.2
52.358;30.445;0.2
52.198;30.46;0.2
52.046;30.511;0.2
51.708;31.444;0.5
51.37;32.376;0.5
51.031;33.309;0.5
50.693;34.242;0.5
50.25;35.234;0.2
50.158;35.311;0.2
50.079;35.403;0.2
50.018;35.507;0.2
49.975;35.619;0.2
50.325;36.253;0.5
50.676;36.886;0.5
51.026;37.519;0.5
51.376;38.153;0.5
51.7;38.946;0.2
51.71;39.107;0.2
51.757;39.262;0.2
51.838;39.403;0.2
51.949;39.521;0.2
53.647;39.382;0.5
55.345;39.243;0.5
57.043;39.104;0.5
58.742;38.966;0.5
60.507;38.877;0.2
60.579;38.92;0.2
60.657;38.953;0.2
60.737;38.977;0.2
60.82;38.991;0.2
61.689;38.333;0.5
62.558;37.676;0.5
63.426;37.018;0.5
64.295;36.361;0.5
65.344;35.7;0.2
65.517;35.652;0.2
65.672;35.562;0.2
65.799;35.436;0.2
65.891;35.281;0.2
65.526;34.321;0.5
65.161;33.36;0.5
64.795;32.4;0.5
64.43;31.439;0.5
64.294;30.571;0.2
64.215;30.464;0.2
64.105;30.38;0.2
63.986;30.311;0.2
63.872;30.256;0.2
63.774;30.214;0.2
61.537;30.159;0.5
59.407;30.342;0.5
57.277;30.526;0.5
55.147;30.71;0.5
52.884;30.804;0.2
